CementComponent,BlastFurnaceSlag,FlyAshComponent,WaterComponent,SuperplasticizerComponent,CoarseAggregateComponent,FineAggregateComponent,AgeInDays,Strength
246.8,0.0,125.1,143.3,0.0,1086.8,800.9,14,27.42
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7,33.0
500.0,0.0,0.0,140.0,5.7,966.0,853.0,28,52.3
150.0,0.0,0.0,203.0,0.0,974.0,800.0,28,21.5
149.0,0.0,200.0,163.0,11.0,1088.0,690.0,28,18.13
190.7,0.0,125.8,162.1,7.8,1090.0,804.0,100,40.66
182.0,45.2,122.0,170.2,8.2,1059.4,780.7,56,53.9
167.4,120.5,86.1,175.1,7.6,1005.8,746.6,28,39.61
288.0,0.0,0.0,192.0,0.0,932.0,817.0,3,41.3
116.0,183.9,0.0,173.8,0.0,1047.8,739.3,28,52.42
298.0,0.0,107.0,193.0,6.0,819.0,778.0,28,30.22
296.0,0.0,106.7,221.4,10.5,819.2,778.4,28,38.33
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,3,9.31
362.6,189.0,0.0,164.9,11.6,944.0,755.8,7,46.68
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,7,20.59
387.0,20.0,94.0,157.0,11.6,938.0,845.0,7,33.42
424.0,22.0,132.0,178.0,8.5,822.0,750.0,28,60.29
252.0,0.0,0.0,186.0,0.0,1111.0,784.0,7,11.58
230.0,0.0,118.3,195.7,4.6,1029.4,758.6,28,30.08
332.5,142.5,0.0,228.0,0.0,932.0,670.0,365,55.26
425.0,106.3,0.0,153.5,16.5,852.1,887.1,28,71.7
295.0,0.0,0.0,185.0,0.0,1055.0,769.0,28,52.42
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28,39.3
145.0,198.0,0.0,199.0,8.0,966.0,863.0,28,21.54
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3,14.31
425.0,0.0,94.1,191.8,5.5,938.2,822.2,3,17.54
393.0,0.0,0.0,192.0,0.0,940.0,758.0,90,48.67
153.0,0.0,0.0,192.0,0.0,888.0,943.1,90,56.81
531.3,0.0,0.0,141.8,28.2,852.1,893.7,7,46.8
297.2,0.0,117.5,174.8,9.5,1022.8,753.5,28,41.05
349.0,0.0,0.0,192.0,0.0,1047.0,806.9,7,11.85
155.0,145.0,184.0,179.0,8.0,867.0,824.0,28,24.5
359.0,19.0,141.0,154.0,11.6,936.0,801.0,180,37.43
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,90,37.8
167.4,0.0,158.8,169.6,7.9,1007.3,746.6,3,9.45
122.6,183.9,0.0,203.5,0.0,958.2,800.1,28,28.99
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3,9.69
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28,33.04
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28,31.27
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,360,32.01
350.0,0.0,0.0,186.0,0.0,1075.0,775.0,7,25.46
289.0,133.7,0.0,192.0,8.5,961.2,805.3,28,34.4
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28,65.7
172.4,13.6,172.4,156.8,4.1,1006.3,856.4,100,48.79
425.0,106.3,0.0,153.5,16.5,852.1,887.1,3,35.3
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,28,38.46
469.0,117.2,0.0,137.8,32.2,852.1,840.5,28,56.74
331.0,0.0,0.0,192.0,0.0,978.0,825.0,7,14.64
167.4,129.9,128.6,175.5,5.7,1006.3,696.7,14,33.4
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,100,59.76
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7,21.92
277.2,97.8,24.5,160.5,11.2,1061.7,782.5,100,55.94
304.0,76.0,0.0,228.0,0.0,932.0,670.0,180,69.66
252.5,0.0,0.0,185.7,0.0,1118.8,789.3,7,21.86
500.0,0.0,0.0,200.0,11.0,1130.0,745.0,28,74.99
250.0,0.0,0.0,173.0,0.0,1125.0,613.0,3,23.4
500.0,0.0,0.0,200.0,15.0,1125.0,613.0,3,15.57
153.1,145.0,0.0,178.1,6.4,1001.9,688.7,28,25.61
385.0,0.0,0.0,186.0,0.0,966.0,763.0,7,52.01
167.4,42.1,163.4,165.6,7.8,1001.9,688.2,100,52.45
427.5,47.5,0.0,228.0,0.0,932.0,594.0,90,48.7
182.0,0.0,0.0,170.2,8.2,1059.4,780.7,28,72.1
255.0,0.0,94.0,168.0,7.0,968.0,856.0,28,24.1
148.1,0.0,137.9,158.1,17.9,1001.8,830.1,28,55.6
134.0,166.0,134.0,179.0,18.0,879.0,774.0,28,52.3
339.0,0.0,0.0,197.0,0.0,968.0,781.0,180,39.94
198.6,132.4,0.0,192.0,0.0,978.4,825.5,90,38.46
475.0,0.0,0.0,181.0,11.5,882.0,611.0,28,69.66
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,7,21.91
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90,35.23
236.0,157.0,0.0,192.0,0.0,972.6,749.1,28,63.14
349.0,0.0,0.0,192.0,0.0,935.4,781.2,7,38.07
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,22.5
200.0,133.0,0.0,192.0,0.0,965.4,806.2,7,18.42
133.0,200.0,0.0,192.0,0.0,927.4,839.2,7,10.73
313.0,0.0,0.0,178.0,8.0,1002.0,689.0,28,44.52
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,28,27.87
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,28,33.7
500.1,0.0,0.0,200.0,0.0,1124.4,613.2,90,50.46
339.0,0.0,0.0,197.0,0.0,968.0,781.0,28,25.72
313.0,145.0,0.0,178.0,8.0,1002.0,689.0,28,55.26
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,14,25.61
149.0,153.0,194.0,176.0,7.0,953.0,780.0,28,13.09
446.0,24.0,79.0,162.0,11.6,967.0,870.0,3,4.83
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,14,22.49
288.0,192.0,0.0,192.0,0.0,932.0,717.8,28,37.8
393.0,0.0,0.0,192.0,0.0,940.6,785.6,28,43.94
393.0,0.0,0.0,192.0,0.0,940.2,839.2,28,76.8
446.0,24.0,79.0,162.0,11.6,967.0,712.0,56,52.61
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7,15.61
322.0,0.0,0.0,185.0,0.0,1118.0,784.0,7,35.23
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28,32.96
475.0,118.8,0.0,181.1,8.9,852.1,781.5,28,49.9
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3,33.8
252.3,0.0,98.8,146.3,14.2,987.8,889.0,3,39.4
385.0,0.0,0.0,186.0,0.0,966.0,763.0,3,10.22
277.1,0.0,97.4,160.6,11.8,973.9,875.6,3,10.73
212.0,144.7,0.0,203.5,0.0,973.4,875.6,3,19.42
424.0,20.0,132.0,168.0,8.9,822.0,801.0,56,41.37
238.1,0.0,0.0,186.7,0.0,949.9,847.0,28,31.18
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,21.65
233.8,0.0,94.6,197.9,4.6,947.0,852.2,56,51.73
339.2,0.0,0.0,185.7,0.0,1069.2,676.6,28,51.06
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,28,39.0
236.0,0.0,0.0,193.0,0.0,968.0,885.0,365,25.12
310.0,0.0,0.0,203.0,0.0,974.0,759.0,28,36.56
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3,12.84
218.2,54.6,123.8,140.8,10.9,926.1,746.6,56,44.52
500.0,0.0,0.0,200.0,3.0,1125.0,613.0,28,36.35
141.3,212.0,0.0,185.7,0.0,973.4,724.3,28,27.92
304.0,140.0,0.0,218.0,6.0,895.0,722.0,28,17.96
287.0,0.0,97.0,197.0,7.5,879.0,825.5,28,32.72
153.1,144.7,132.1,178.1,8.1,877.2,868.7,28,28.1
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90,43.58
491.0,26.0,123.0,210.0,3.9,882.0,699.0,56,52.2
133.0,0.0,0.0,192.0,0.0,927.4,839.2,90,47.71
313.3,0.0,113.0,178.5,7.5,1001.9,688.7,28,32.11
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90,38.11
400.0,0.0,0.0,195.0,0.0,1100.0,820.0,28,40.2
397.0,0.0,0.0,189.0,11.6,967.0,712.0,3,43.57
427.5,47.5,0.0,228.0,0.0,932.0,594.0,180,42.42
200.0,0.0,0.0,168.0,0.0,1000.0,827.0,14,12.46
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28,61.24
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,14,41.54
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28,34.74
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180,36.35
170.3,170.3,0.0,185.7,0.0,1026.6,724.3,7,8.54
469.0,117.2,0.0,137.8,32.2,852.1,840.5,56,79.4
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,14,17.44
102.0,288.0,0.0,192.0,11.2,913.2,803.7,56,33.4
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,28,48.4
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28,52.5
356.0,0.0,132.0,158.0,8.5,1056.0,801.0,56,44.7
157.0,243.5,0.0,220.0,5.3,1022.0,698.0,28,24.1
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,28,68.1
167.4,129.9,128.6,168.4,7.8,1006.3,746.6,28,19.54
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28,30.65
318.8,0.0,124.8,210.7,4.5,852.1,880.4,3,6.88
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90,46.68
288.4,121.0,0.0,177.4,7.0,907.9,829.5,28,31.65
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90,25.48
148.1,0.0,136.6,158.1,16.1,1001.8,830.1,28,13.09
212.1,141.3,121.6,180.3,5.7,1057.6,779.3,28,26.14
331.0,0.0,116.0,192.0,0.0,1025.0,821.0,28,10.54
190.7,0.0,125.2,166.6,7.9,1079.0,770.1,56,63.14
152.5,170.2,0.0,178.9,11.2,1001.9,688.7,28,61.24
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,17.82
332.5,142.5,0.0,228.0,0.0,932.0,594.0,28,68.5
350.0,0.0,0.0,203.0,0.0,974.0,775.0,180,39.59
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,28,25.56
200.0,133.0,0.0,192.0,0.0,965.4,806.2,90,32.92
214.9,53.8,121.9,155.6,9.5,1014.3,780.6,7,46.39
141.3,212.0,0.0,203.5,0.0,971.8,748.5,90,54.28
200.0,133.0,0.0,192.0,0.0,965.4,806.2,28,45.84
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28,33.4
339.0,0.0,0.0,197.0,0.0,968.0,781.0,180,33.7
141.3,212.0,0.0,203.5,0.0,971.8,748.5,90,52.82
154.8,0.0,142.8,193.3,9.1,1047.4,696.7,28,44.3
252.0,0.0,0.0,186.0,0.0,1104.0,784.0,28,38.46
212.6,0.0,121.6,169.6,7.6,1055.6,777.8,3,15.58
475.0,0.0,0.0,228.0,0.0,932.0,594.0,365,39.3
540.0,0.0,0.0,173.0,0.0,1120.0,676.0,28,32.88
314.0,145.0,113.0,178.0,8.0,1002.0,690.0,28,33.56
289.0,0.0,0.0,185.0,0.0,924.0,760.0,28,65.2
133.0,210.0,0.0,196.0,3.0,949.0,795.0,28,31.9
388.6,97.1,0.0,157.9,12.1,852.1,925.7,7,58.8
166.0,0.0,163.0,219.0,11.6,1046.0,678.0,28,27.66
310.0,0.0,0.0,192.0,0.0,970.0,850.0,180,39.38
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,28,29.87
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7,13.46
250.0,0.0,0.0,200.0,0.0,1111.0,675.0,28,57.03
446.0,24.0,79.0,162.0,11.6,967.0,712.0,28,41.15
250.0,0.0,0.0,190.0,0.0,1100.0,820.0,28,49.2
289.0,0.0,0.0,192.0,0.0,913.2,895.3,90,36.25
326.0,166.0,0.0,174.0,9.0,882.0,790.0,28,46.23
305.3,203.5,0.0,203.5,0.0,965.4,631.0,90,52.52
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,7,23.35
382.0,0.0,0.0,186.0,0.0,1111.0,784.0,7,10.79
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28,55.2
277.0,0.0,0.0,191.0,0.0,968.0,856.0,180,51.86
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180,35.23
288.4,117.2,0.0,181.1,8.1,879.8,716.1,28,14.31
213.5,98.1,24.5,181.7,6.7,1065.8,785.6,56,35.86
385.0,0.0,0.0,186.0,0.0,966.0,763.0,14,36.99
339.0,0.0,0.0,197.0,0.0,968.0,774.0,28,22.84
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,42.03
388.6,93.8,0.0,157.9,9.9,882.9,992.6,100,55.9
366.0,38.0,0.0,228.0,0.0,932.0,670.0,365,41.93
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,7,38.7
500.0,0.0,0.0,200.0,0.0,1111.0,613.0,28,50.66
297.2,0.0,117.5,174.8,9.6,1023.3,753.5,14,25.12
250.0,0.0,95.7,191.8,5.3,916.0,857.2,28,35.36
266.0,114.0,0.0,228.0,0.0,932.0,670.0,28,24.44
485.0,0.0,0.0,146.0,0.0,1120.0,800.0,28,44.3
475.0,0.0,0.0,228.0,0.0,932.0,594.0,90,49.77
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,53.52
313.0,145.0,0.0,179.0,8.0,867.0,824.0,28,41.54
313.3,0.0,0.0,178.5,9.0,888.0,889.0,7,22.44
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,14,9.85
158.8,0.0,0.0,185.7,0.0,1040.6,734.3,3,10.35
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28,31.25
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14,32.72
350.0,0.0,0.0,203.0,0.0,974.0,775.0,3,14.7
424.0,22.0,0.0,168.0,8.9,822.0,750.0,56,74.36
160.0,188.0,146.0,203.0,11.0,828.0,709.0,28,25.22
183.9,116.8,0.0,203.5,0.0,959.2,800.0,28,24.29
286.3,0.0,0.0,144.7,0.0,1002.0,803.7,28,46.2
252.3,0.0,0.0,198.6,0.0,833.9,784.3,28,49.2
139.6,209.4,0.0,192.0,0.0,1047.8,806.9,180,38.56
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28,25.1
339.0,0.0,0.0,197.0,0.0,969.0,781.0,14,27.63
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,3,14.4
339.0,0.0,0.0,197.0,0.0,968.0,781.0,7,9.13
194.7,0.0,100.5,170.2,7.5,1006.4,905.9,14,18.42
297.8,0.0,95.6,191.9,9.6,953.4,847.0,14,27.92
297.2,0.0,0.0,174.8,9.5,1022.8,753.5,3,7.75
266.0,114.0,0.0,228.0,0.0,932.0,670.0,270,38.33
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28,35.17
318.8,212.5,0.0,155.7,10.8,852.1,759.3,100,49.9
154.8,0.0,142.8,193.3,9.1,1047.4,696.7,28,13.57
212.0,19.0,141.0,154.0,11.6,942.0,801.0,56,65.91
332.5,142.5,0.0,228.0,9.5,932.0,594.0,270,44.28
295.8,0.0,0.0,185.7,0.0,1091.4,769.3,7,15.52
439.0,177.0,0.0,186.0,32.2,884.9,707.9,28,56.14
333.0,0.0,0.0,192.0,0.0,931.2,842.6,360,41.24
400.0,0.0,0.0,178.0,0.0,1025.0,745.0,28,41.94
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,90,41.54
305.3,0.0,0.0,196.0,0.0,965.4,631.0,28,31.35
400.0,0.0,0.0,188.0,0.0,1025.0,745.0,7,27.77
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,28,71.3
376.0,0.0,0.0,200.0,0.0,1113.0,833.0,28,69.66
326.0,0.0,0.0,178.0,8.9,870.0,822.0,28,56.61
157.0,236.0,0.0,192.0,0.0,884.9,891.9,7,19.01
332.5,142.5,0.0,228.0,0.0,932.0,594.0,28,24.29
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7,13.2
350.0,0.0,0.0,183.9,0.0,1050.0,750.0,28,37.92
374.0,0.0,0.0,190.0,0.0,1038.0,758.0,7,25.08
393.0,0.0,0.0,192.0,0.0,940.6,785.6,90,26.4
165.0,0.0,143.6,163.8,0.0,1005.6,900.9,28,61.99
331.0,0.0,0.0,192.0,0.0,978.0,825.0,7,10.03
213.5,0.0,174.2,154.6,11.7,1052.3,775.5,100,55.94
387.0,20.0,94.0,157.0,14.3,968.0,846.0,28,22.75
200.0,133.7,0.0,192.0,0.0,965.4,806.9,3,16.11
314.0,0.0,113.0,168.1,8.0,822.2,690.3,28,11.98
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,100,43.57
250.0,0.0,95.7,187.4,5.5,955.8,859.2,28,34.2
237.5,0.0,0.0,228.0,0.0,932.0,594.0,90,29.39
133.0,200.0,0.0,192.0,0.0,927.4,839.2,90,58.78
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,7,29.39
133.0,200.0,0.0,192.0,0.0,927.4,839.2,7,12.18
150.0,0.0,0.0,182.0,3.0,1022.0,753.0,28,33.27
393.0,0.0,0.0,185.7,0.0,1040.6,734.3,7,50.77
133.0,200.0,0.0,192.0,0.0,965.4,806.2,90,39.32
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,28,33.08
153.1,145.0,113.0,178.5,8.0,1001.9,688.7,28,32.04
194.7,0.0,194.9,143.3,11.6,1005.6,800.9,56,66.0
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,14,17.54
336.5,0.0,0.0,181.4,3.4,985.8,816.8,28,9.99
236.8,177.8,0.0,185.7,0.0,1046.9,734.3,28,39.46
246.8,0.0,125.1,143.3,12.0,1086.8,800.9,28,25.18
393.0,0.0,0.0,192.0,0.0,1040.6,734.3,7,17.34
236.0,0.0,0.0,197.0,0.0,968.0,885.0,28,29.22
229.7,0.0,118.3,195.5,4.6,927.4,758.6,7,26.31
393.0,0.0,0.0,192.0,0.0,940.6,785.6,28,60.29
397.0,0.0,0.0,192.0,0.0,940.6,756.8,90,43.57
230.0,316.1,0.0,185.7,0.0,1006.4,709.5,56,28.63
342.0,38.0,0.0,228.0,0.0,932.0,670.0,3,13.18
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28,44.28
522.0,0.0,0.0,146.0,13.9,801.0,839.0,28,46.93
382.5,0.0,0.0,185.7,0.0,1111.6,784.3,7,28.63
144.8,0.0,133.6,144.7,11.2,1001.8,803.7,28,35.23
313.3,144.7,0.0,178.5,8.0,1001.9,688.7,28,44.28
332.5,142.5,0.0,228.0,0.0,932.0,594.0,90,39.36
277.0,117.0,91.0,191.0,7.0,946.0,666.0,28,48.97
166.8,114.0,0.0,228.0,0.0,932.0,670.0,180,48.97
287.0,121.0,94.0,187.0,9.0,904.0,696.0,270,65.2
251.4,0.0,118.3,188.5,5.8,1056.4,748.5,3,17.34
116.0,0.0,0.0,192.0,0.0,909.8,891.9,28,19.99
380.0,38.0,0.0,228.0,0.0,932.0,670.0,3,12.46
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28,37.91
155.0,183.0,0.0,193.0,9.0,1047.0,697.0,28,37.23
374.0,187.0,0.0,145.9,22.0,944.7,755.8,91,76.24
149.0,118.0,116.0,183.0,7.0,953.0,780.0,28,26.86
164.0,0.0,125.1,143.3,12.0,1086.8,800.9,3,15.52
312.7,160.5,0.0,177.6,9.6,916.6,759.5,28,25.97
173.0,116.0,0.0,192.0,0.0,946.8,856.8,90,38.46
145.9,183.9,0.0,179.9,9.1,884.9,812.6,28,38.8
375.0,0.0,0.0,186.0,12.3,852.0,783.0,7,29.75
238.2,158.8,0.0,185.7,9.0,1047.8,739.3,28,79.3
166.8,0.0,150.2,140.8,10.2,1090.0,794.9,100,36.64
339.0,0.0,0.0,186.0,0.0,1069.0,759.0,3,21.91
133.0,0.0,0.0,196.0,3.0,949.0,795.0,28,51.96
333.0,0.0,0.0,192.0,0.0,931.2,842.6,28,45.85
277.0,0.0,0.0,191.0,0.0,968.0,856.0,180,38.33
167.0,75.4,167.0,164.0,7.9,1007.3,770.1,100,63.53
304.0,76.0,0.0,228.0,0.0,932.0,670.0,270,33.21
254.0,0.0,0.0,198.0,0.0,968.0,863.0,7,9.99
298.1,0.0,108.9,209.7,8.0,838.5,815.4,28,40.86
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90,31.18
192.0,288.0,0.0,192.0,0.0,929.8,716.1,90,36.84
167.0,189.0,167.0,164.9,15.0,944.7,755.8,28,21.07
362.6,189.0,0.0,164.9,11.6,944.7,755.8,3,17.84
236.0,157.0,0.0,192.0,0.0,972.6,749.1,90,26.86
133.0,200.0,0.0,192.0,0.0,965.4,806.2,3,10.73
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,28,44.3
326.5,0.0,137.9,199.0,11.0,801.1,792.5,28,34.2
149.0,0.0,182.0,182.0,15.0,979.0,817.0,28,20.73
322.5,148.6,0.0,185.8,8.5,951.0,709.5,28,28.99
385.0,0.0,0.0,186.0,0.0,966.0,763.0,270,25.22
310.0,0.0,0.0,192.0,0.0,970.0,850.0,28,25.18
349.0,0.0,0.0,192.0,0.0,1047.0,806.9,90,32.92
212.0,0.0,126.0,163.8,10.2,1058.7,900.9,56,56.61
425.0,118.8,0.0,181.1,12.4,948.9,857.2,91,56.81
304.0,76.0,0.0,214.0,0.0,966.0,763.0,28,38.46
255.0,0.0,0.0,192.0,0.0,889.8,945.0,360,45.84
250.0,0.0,95.7,191.8,5.3,948.9,857.2,3,9.45
427.5,106.3,0.0,153.5,16.5,852.1,594.0,56,55.5
140.0,133.0,103.0,200.0,7.0,916.0,753.0,28,42.33
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,7,35.34
284.0,15.0,141.0,179.0,10.9,801.0,801.0,3,13.29
331.0,0.0,0.0,192.0,0.0,978.0,825.0,90,26.32
165.0,0.0,132.1,175.1,7.5,1005.8,905.9,100,23.52
200.0,133.0,0.0,192.0,0.0,1047.0,806.2,28,57.6
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,28,33.01
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,3,6.28
144.7,0.0,143.8,168.1,8.1,838.9,709.3,28,25.18
190.7,0.0,125.2,162.1,9.9,1046.9,804.0,3,6.88
193.5,290.2,0.0,185.7,0.0,998.2,749.1,28,23.52
246.8,0.0,125.1,143.3,12.0,1086.8,800.9,28,68.75
198.6,132.4,0.0,192.0,0.0,978.4,895.3,28,24.5
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,3,40.6
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7,33.96
166.2,250.2,0.0,203.5,0.0,958.2,800.1,28,26.15
190.7,0.0,125.4,162.1,7.8,1090.0,802.6,56,60.29
157.0,236.0,0.0,193.0,0.0,968.0,695.0,28,61.09
350.0,0.0,0.0,203.0,0.0,974.0,775.0,28,47.28
284.0,0.0,142.0,178.0,10.9,842.0,801.0,28,42.29
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,3,7.32
183.9,122.6,0.0,203.5,0.0,959.2,800.0,90,33.3
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,7,18.13
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28,72.99
393.0,0.0,0.0,192.0,0.0,940.6,785.6,90,40.93
275.1,0.0,95.7,191.8,5.3,948.9,830.8,28,39.42
310.0,0.0,0.0,192.0,0.0,970.0,850.0,90,50.94
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28,55.51
307.0,0.0,0.0,193.0,0.0,968.0,812.0,7,10.34
500.0,0.0,0.0,195.0,6.0,1033.0,655.0,28,44.09
313.0,0.0,113.0,178.0,8.0,1002.0,689.0,28,60.29
288.0,192.0,0.0,192.0,0.0,972.6,716.1,28,37.91
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28,61.07
439.0,177.0,97.4,181.7,14.3,838.2,707.9,28,51.43
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,7,26.91
385.0,0.0,0.0,186.0,0.0,966.0,763.0,90,31.03
349.0,0.0,0.0,192.0,0.0,1047.0,806.9,3,13.12
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,3,14.99
255.0,0.0,0.0,198.0,0.0,968.0,968.0,7,11.98
380.0,0.0,0.0,228.0,0.0,932.0,670.0,180,48.72
284.0,0.0,141.0,200.0,1.7,942.0,801.0,28,33.12
198.6,0.0,0.0,192.0,0.0,978.4,825.5,7,16.88
155.0,183.0,178.0,183.0,5.0,868.0,868.0,28,46.64
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7,36.64
290.2,193.5,0.0,185.7,0.0,998.2,704.3,28,33.05
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28,23.22
318.8,212.5,0.0,155.7,14.3,852.1,880.4,28,50.66
491.0,26.0,123.0,210.0,3.9,882.0,699.0,28,30.14
393.0,0.0,0.0,192.0,0.0,940.6,785.6,90,60.95
491.0,26.0,123.0,210.0,3.9,882.0,699.0,28,66.0
387.0,20.0,94.0,157.0,13.9,938.0,845.0,28,59.76
325.6,250.2,0.0,185.7,0.0,1040.6,674.3,3,17.6
339.0,0.0,0.0,197.0,0.0,968.0,781.0,365,8.49
212.5,0.0,100.4,159.3,0.0,1007.8,903.6,14,25.89
190.0,190.0,0.0,185.7,0.0,1069.2,754.3,7,9.73
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,26.15
313.0,161.0,0.0,178.0,9.0,917.0,759.0,28,41.37
500.0,0.0,0.0,200.0,5.0,1125.0,613.0,28,23.52
254.0,0.0,0.0,198.0,0.0,968.0,863.0,180,33.01
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7,26.31
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28,36.94
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,7,10.03
500.0,0.0,0.0,192.0,0.0,1125.0,613.0,1,31.54
237.5,237.5,0.0,228.0,0.0,932.0,594.0,180,33.72
157.0,116.0,0.0,192.0,0.0,935.4,781.2,28,39.94
166.8,0.0,163.0,176.5,4.5,1058.7,780.1,14,29.75
288.0,192.0,0.0,192.0,0.0,932.0,717.8,90,56.74
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,100,37.72
305.3,203.5,0.0,203.5,0.0,965.4,631.0,7,24.1
158.8,0.0,124.1,158.5,11.3,1078.7,794.9,3,15.42
522.0,0.0,0.0,146.0,0.0,896.0,896.0,7,28.8
425.0,106.3,0.0,153.5,16.5,852.1,803.7,91,42.64
236.0,157.0,0.0,192.0,0.0,972.6,749.1,90,41.37
213.8,98.1,24.5,181.7,6.9,1065.8,785.5,3,14.5
218.2,54.6,123.8,140.8,11.9,1075.7,792.7,14,41.05
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7,9.85
153.1,145.0,113.0,178.9,8.0,1001.9,688.7,28,37.26
266.0,114.0,0.0,192.0,0.0,879.0,762.0,28,55.9
290.4,0.0,96.2,191.8,9.4,870.1,865.0,100,41.16
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,3,11.41
276.0,119.0,0.0,190.0,9.0,1012.0,830.0,28,63.53
192.0,288.0,0.0,192.0,0.0,929.8,716.1,90,47.82
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,270,37.68
387.0,20.0,94.0,157.0,14.3,938.0,845.0,28,27.83
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,28,49.77
275.1,0.0,121.6,174.8,9.9,1053.5,753.5,3,15.34
