CementComponent,BlastFurnaceSlag,FlyAshComponent,WaterComponent,SuperplasticizerComponent,CoarseAggregateComponent,FineAggregateComponent,AgeInDays,Strength
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,100,40.57
397.0,42.2,78.3,185.7,11.3,959.2,734.3,56,70.7
500.0,0.0,0.0,200.0,11.0,1130.0,745.0,28,74.99
259.9,100.6,78.4,170.6,10.4,935.7,762.9,28,57.92
237.5,237.5,0.0,228.0,0.0,932.0,594.0,7,9.74
500.0,0.0,0.0,200.0,0.0,1125.0,845.0,28,41.68
387.0,20.0,0.0,157.0,11.6,938.0,845.0,28,58.8
238.1,0.0,94.1,186.7,7.0,949.9,847.0,100,44.52
192.0,288.0,0.0,192.0,0.0,935.4,806.2,90,67.57
190.7,0.0,125.2,166.6,9.9,1090.0,798.9,14,42.62
393.0,0.0,0.0,192.0,0.0,940.6,785.6,3,13.36
297.2,0.0,117.5,174.8,9.5,1022.8,753.5,28,41.05
331.0,0.0,0.0,192.0,0.0,978.0,825.0,3,3.32
480.0,0.0,0.0,192.0,0.0,936.0,721.0,90,20.77
200.0,200.0,0.0,190.0,0.0,1145.0,660.0,28,47.71
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,7.32
154.8,0.0,142.8,193.3,9.1,1047.4,696.7,28,44.3
236.0,157.0,0.0,185.7,0.0,1012.4,759.3,3,14.94
145.9,183.9,0.0,179.9,9.1,884.9,812.6,28,38.8
305.3,181.2,0.0,195.5,6.7,1013.2,730.4,28,44.28
165.0,128.5,132.1,175.1,8.1,1005.8,746.6,3,15.62
491.0,26.0,123.0,201.0,3.9,822.0,699.0,56,60.95
350.0,0.0,0.0,203.0,0.0,974.0,775.0,180,36.94
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,3,32.33
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,3,33.4
173.8,50.1,173.5,164.8,6.5,1006.3,793.5,7,49.9
298.2,0.0,107.5,158.1,14.3,852.1,880.4,28,45.85
178.0,129.8,118.6,179.9,3.6,1007.3,746.8,100,63.53
439.0,177.0,0.0,186.0,11.1,884.9,707.9,7,30.23
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90,55.06
155.8,0.0,143.6,163.8,0.0,1005.6,900.9,28,17.96
212.0,19.0,141.0,154.0,11.6,942.0,801.0,56,65.91
322.0,0.0,0.0,203.0,0.0,974.0,800.0,180,41.24
289.0,0.0,0.0,192.0,0.0,929.8,839.2,90,40.76
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14,18.2
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,7,25.1
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,28,35.23
202.5,121.4,0.0,206.5,6.7,870.1,750.0,7,13.62
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,100,49.77
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7,45.7
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,56,52.43
374.0,0.0,0.0,190.0,7.0,1013.0,730.0,3,25.61
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,28,48.4
139.6,209.4,0.0,192.0,0.0,909.8,891.9,3,23.84
332.5,142.5,0.0,228.0,0.0,932.0,594.0,3,3.32
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28,24.58
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,56,44.7
252.0,0.0,0.0,186.0,0.0,1111.0,784.0,28,36.45
173.0,116.0,0.0,192.0,0.0,946.8,856.8,90,26.31
122.6,183.9,0.0,203.5,0.0,959.2,800.1,7,24.28
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,120,38.0
331.0,0.0,0.0,192.0,0.0,978.0,825.0,180,44.28
173.5,116.0,90.3,192.0,5.8,927.4,839.2,28,38.7
167.0,189.0,167.0,164.9,15.0,944.7,755.8,28,21.07
387.0,20.0,94.0,157.0,13.9,938.0,845.0,7,25.56
102.0,153.0,0.0,192.0,0.0,1124.0,783.0,3,24.1
393.0,0.0,0.0,192.0,0.0,940.0,758.0,28,36.35
139.6,209.4,0.0,192.0,0.0,1047.0,749.1,90,46.24
491.0,26.0,123.0,210.0,3.9,882.0,699.0,28,22.84
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,7,13.62
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,42.29
192.0,288.0,0.0,192.0,0.0,929.8,716.1,28,38.11
200.0,133.0,0.0,192.0,0.0,965.4,806.2,28,45.84
349.0,0.0,0.0,192.0,0.0,1047.0,806.9,28,34.67
190.3,0.0,125.2,166.6,9.9,1079.0,798.9,28,17.37
355.9,189.0,0.0,168.1,9.5,944.7,755.8,56,61.23
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,7,14.94
331.0,0.0,0.0,192.0,0.0,1104.0,774.0,28,17.54
376.0,93.4,0.0,162.6,11.5,955.8,662.9,28,39.61
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,180,33.0
313.0,145.0,0.0,178.0,8.0,967.0,870.0,28,19.42
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28,55.2
333.0,0.0,0.0,192.0,0.0,931.2,833.0,90,41.05
249.1,0.0,98.8,158.1,12.8,987.8,889.0,100,42.33
349.0,0.0,0.0,192.0,0.0,1049.0,806.0,90,32.9
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,100,40.06
190.0,190.0,0.0,228.0,0.0,932.0,670.0,365,55.55
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,28,29.87
427.5,47.5,0.0,228.0,0.0,932.0,594.0,365,26.23
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28,46.39
200.0,0.0,0.0,192.0,0.0,927.4,839.2,28,28.99
173.8,93.4,163.8,174.0,9.7,1007.3,746.6,100,37.72
375.0,0.0,0.0,126.6,23.4,852.1,893.7,7,23.79
425.0,106.3,0.0,153.9,8.9,887.1,889.0,28,41.2
277.0,0.0,0.0,191.0,0.0,968.0,856.0,90,27.23
178.0,129.8,118.6,179.9,3.6,1007.3,746.6,28,31.64
212.0,141.3,0.0,203.5,0.0,973.4,750.0,7,12.84
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,7,14.5
310.0,0.0,0.0,192.0,0.0,970.0,850.0,90,40.2
374.0,0.0,0.0,186.0,11.6,966.0,763.0,90,61.23
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,14,38.11
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,37.68
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7,33.0
250.0,173.0,0.0,192.0,0.0,927.4,806.2,7,25.45
290.4,0.0,96.2,192.0,9.4,961.2,865.0,3,19.11
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90,32.1
238.1,0.0,0.0,185.7,0.0,1047.4,739.3,28,20.28
469.0,117.2,0.0,137.8,32.2,852.1,840.5,56,61.07
296.0,117.0,187.0,181.0,7.0,828.0,741.0,28,56.34
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90,39.3
277.1,97.8,24.5,160.6,11.2,1061.7,782.5,28,35.23
230.0,0.0,118.3,195.5,6.1,1028.4,758.6,7,26.86
139.8,209.7,0.0,209.7,0.0,1047.0,806.9,7,8.2
350.0,0.0,0.0,203.0,0.0,1085.0,775.0,14,29.41
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,7,7.4
491.0,26.0,86.0,201.0,3.9,967.0,695.0,28,55.9
289.0,192.0,0.0,192.0,0.0,913.2,895.3,90,53.72
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7,21.29
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,7,18.13
393.0,0.0,0.0,192.0,0.0,940.6,785.6,90,38.7
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,56,53.9
288.0,192.0,0.0,192.0,0.0,932.0,717.8,90,38.5
322.0,0.0,0.0,185.0,0.0,1118.0,784.0,7,35.23
164.0,15.0,132.0,178.0,8.0,1002.0,830.0,28,51.02
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,28,44.87
190.0,190.0,0.0,195.0,0.0,1145.0,660.0,28,30.45
305.3,203.5,0.0,203.5,0.0,965.4,631.0,28,26.85
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,28.47
446.0,24.0,79.0,162.1,11.6,967.1,712.2,3,29.0
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28,56.7
427.5,106.3,0.0,153.5,16.5,852.1,594.0,56,55.5
323.7,282.8,0.0,183.8,10.3,942.7,611.8,3,35.3
397.0,20.0,94.0,157.0,11.6,938.0,845.0,28,67.8
165.0,0.0,150.0,182.0,12.0,1023.0,729.0,28,40.15
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,7,11.41
218.2,54.6,123.8,140.8,10.9,926.1,746.6,56,44.52
133.0,200.0,0.0,192.0,0.0,927.4,839.2,90,53.39
236.0,157.0,0.0,192.0,0.0,972.6,749.1,90,44.21
531.3,0.0,0.0,141.8,28.2,852.1,893.7,3,4.78
295.7,0.0,95.6,171.5,8.9,955.1,859.2,3,35.3
230.0,0.0,118.3,195.7,4.6,1029.4,758.6,100,47.82
382.5,147.2,0.0,185.7,0.0,1040.6,734.3,7,18.13
166.8,250.0,0.0,203.5,0.0,975.6,692.6,90,32.33
288.4,121.0,0.0,177.4,9.5,907.9,829.5,28,61.92
250.0,166.8,94.6,203.2,7.8,947.0,842.6,3,15.34
446.0,24.0,79.0,162.0,11.6,967.0,712.0,56,79.99
298.0,0.0,107.0,221.0,11.0,878.0,714.0,28,29.98
251.4,118.8,98.8,192.9,5.8,987.8,889.0,28,23.52
305.3,203.5,0.0,203.5,0.0,965.4,631.0,90,37.43
323.7,282.8,0.0,183.8,10.3,942.7,659.9,28,59.59
326.5,0.0,112.6,193.3,8.1,877.2,824.0,28,21.6
359.0,19.0,141.0,154.0,20.0,942.0,801.0,3,13.57
387.0,20.0,94.0,157.0,13.9,938.0,845.0,3,25.62
193.5,290.2,0.0,185.7,0.0,998.2,749.1,28,23.52
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90,38.5
500.0,0.0,0.0,159.0,0.0,1120.0,695.0,28,48.4
153.1,144.7,112.3,178.1,8.0,999.7,822.2,28,26.4
155.0,0.0,143.0,193.0,12.0,1047.0,697.0,28,36.94
297.2,262.2,107.5,206.5,6.5,953.4,611.8,56,53.69
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,270,65.2
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,28,46.93
322.5,148.6,0.0,185.8,8.5,951.0,709.5,28,28.99
154.0,144.0,112.0,220.0,9.0,923.0,658.0,28,6.88
331.0,0.0,0.0,192.0,0.0,978.0,825.0,3,13.46
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28,61.89
116.0,173.0,0.0,192.0,0.0,909.8,891.9,28,20.59
424.0,22.0,0.0,168.0,8.9,822.0,750.0,56,74.36
339.0,0.0,0.0,197.0,0.0,968.0,781.0,90,49.77
333.0,0.0,0.0,192.0,0.0,931.2,842.6,360,41.24
375.0,93.8,0.0,126.6,23.4,852.1,992.6,100,51.72
289.0,0.0,0.0,192.0,0.0,913.2,895.3,3,36.45
439.0,177.0,0.0,186.0,11.1,884.9,707.9,28,28.24
190.0,0.0,0.0,228.0,0.0,932.0,670.0,28,21.91
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,3,18.28
296.0,0.0,0.0,192.0,0.0,935.4,817.0,180,47.22
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28,65.7
212.1,0.0,121.4,180.3,5.7,1057.6,779.3,14,26.77
236.0,0.0,0.0,194.0,0.0,968.0,885.0,3,24.4
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,360,41.24
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7,15.61
261.0,100.0,78.0,171.0,10.0,936.0,763.0,28,41.16
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,3,36.3
139.9,209.4,0.0,192.7,3.6,1047.4,806.9,3,13.4
446.0,24.0,79.0,162.0,11.6,967.0,712.0,28,61.07
331.0,0.0,0.0,192.0,0.0,892.0,825.0,28,61.23
382.5,228.0,0.0,185.7,0.0,941.6,734.3,7,9.62
475.0,47.5,0.0,228.0,2.5,932.0,594.0,28,53.77
220.8,147.2,0.0,185.7,0.0,1055.0,744.3,7,14.54
116.0,0.0,0.0,192.0,0.0,909.8,891.9,28,19.99
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,3,14.64
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,14,9.85
393.0,0.0,0.0,190.0,0.0,1119.0,784.0,7,9.13
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,14,39.61
203.5,305.3,0.0,203.5,0.0,963.4,630.0,90,50.94
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7,18.2
475.0,0.0,0.0,228.0,0.0,932.0,594.0,365,53.52
331.0,0.0,0.0,192.0,0.0,978.0,825.0,7,17.95
359.0,0.0,0.0,162.0,10.9,942.0,801.0,56,39.3
165.0,0.0,142.8,171.2,8.2,1000.6,828.5,14,27.22
355.9,189.0,132.1,170.1,9.1,801.4,739.3,28,42.23
307.0,0.0,0.0,193.0,0.0,968.0,812.0,90,31.02
350.0,0.0,0.0,203.0,0.0,974.0,775.0,180,41.2
356.0,0.0,119.0,193.0,11.0,801.0,778.0,28,29.59
251.8,0.0,99.9,188.5,12.4,1028.4,899.8,3,13.52
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,7,10.09
173.5,50.1,159.9,172.3,9.5,1006.2,746.6,56,52.43
147.8,114.6,0.0,201.3,7.8,860.0,829.5,28,36.97
307.0,0.0,0.0,193.0,0.0,968.0,812.0,180,41.68
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180,65.2
190.7,0.0,125.2,166.6,0.0,1079.0,739.3,7,15.53
198.6,132.4,0.0,192.0,0.0,978.4,825.5,28,24.99
281.0,0.0,0.0,186.0,0.0,1031.0,795.0,28,38.33
314.0,145.0,0.0,180.0,7.0,1000.0,828.0,28,59.89
359.0,19.0,141.0,154.0,10.9,942.0,801.0,28,41.84
491.0,26.0,123.0,210.0,3.9,882.0,699.0,28,30.14
380.0,95.0,0.0,228.0,0.0,932.0,594.0,365,56.34
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,180,46.93
149.0,133.7,0.0,193.3,6.1,859.2,827.7,28,29.0
151.0,0.0,184.0,167.0,12.0,991.0,675.0,28,23.74
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28,19.11
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,14,56.74
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,91,68.1
307.0,0.0,0.0,193.0,0.0,968.0,812.0,28,21.06
480.0,0.0,0.0,192.0,0.0,936.2,712.2,365,55.26
152.5,170.2,0.0,178.9,11.2,1001.9,688.7,28,61.24
295.7,0.0,95.6,171.5,8.9,852.1,859.2,28,34.9
154.8,144.7,127.9,181.9,7.0,879.7,683.3,28,17.54
322.0,141.3,0.0,203.5,0.0,971.8,750.0,90,32.25
144.4,0.0,78.0,193.3,11.2,819.2,829.5,28,44.42
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7,45.9
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28,32.01
272.8,181.9,0.0,185.7,0.0,1012.4,714.3,28,24.45
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,100,50.24
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28,31.27
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,3,13.2
183.9,122.6,0.0,203.5,0.0,959.2,800.1,7,11.41
349.0,0.0,0.0,192.0,0.0,1047.0,806.9,7,14.4
237.5,237.5,0.0,228.0,0.0,932.0,594.0,90,63.14
251.4,0.0,118.3,188.5,6.1,1028.4,757.7,14,22.14
424.0,22.0,0.0,168.0,8.9,822.0,750.0,7,15.04
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,7,24.28
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,100,57.21
307.0,0.0,0.0,193.0,0.0,968.0,812.0,180,39.3
275.1,0.0,78.3,183.8,7.5,1058.6,780.1,28,36.96
237.5,237.5,0.0,228.0,0.0,932.0,670.0,270,50.6
307.0,0.0,0.0,193.0,0.0,968.0,812.0,28,39.94
157.0,236.0,0.0,228.0,0.0,932.0,670.0,365,33.02
298.0,137.0,106.0,195.0,6.0,935.0,758.0,28,55.51
500.0,0.0,0.0,200.0,0.0,1111.0,613.0,28,50.66
135.0,105.0,193.0,195.0,6.0,965.0,643.0,28,33.42
178.0,129.8,118.6,179.9,3.6,1007.3,746.8,100,60.2
393.0,0.0,0.0,192.0,0.0,940.0,758.0,7,17.96
213.5,0.0,174.2,154.6,11.7,1052.3,775.5,28,47.4
500.0,0.0,0.0,200.0,0.0,1100.0,820.0,28,44.3
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,56,39.61
157.0,236.0,0.0,192.0,0.0,884.9,891.9,7,19.01
375.0,93.8,0.0,126.6,23.4,852.1,992.6,56,43.57
200.0,133.0,0.0,192.0,0.0,965.4,806.2,7,23.85
380.0,0.0,0.0,228.0,0.0,932.0,670.0,270,43.25
339.0,0.0,0.0,197.0,0.0,968.0,781.0,180,39.23
427.5,0.0,0.0,228.0,0.0,932.0,594.0,180,35.23
194.7,0.0,0.0,165.7,7.5,1006.4,905.9,28,74.17
333.0,0.0,0.0,192.0,0.0,931.2,842.6,360,67.8
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,3,40.6
424.0,22.0,132.0,178.0,8.5,822.0,750.0,3,24.0
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7,18.13
212.0,141.3,0.0,203.5,0.0,973.4,750.0,180,39.78
400.0,0.0,0.0,200.0,0.0,1025.0,613.0,7,25.75
148.5,0.0,137.9,196.0,15.0,878.6,813.2,28,27.66
277.0,0.0,0.0,191.0,0.0,968.0,856.0,28,18.91
165.0,132.4,0.0,183.8,0.0,852.1,887.1,7,49.97
331.0,0.0,0.0,192.0,0.0,1012.0,830.0,28,39.15
102.0,153.0,0.0,192.0,0.0,887.0,942.0,3,15.52
374.0,189.2,124.8,140.8,11.3,1075.7,792.7,56,51.02
249.1,0.0,98.8,158.1,12.8,987.8,889.0,56,36.35
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28,41.89
236.0,0.0,0.0,193.0,0.0,968.0,885.0,180,26.32
307.0,0.0,0.0,193.0,0.0,968.0,812.0,90,40.23
237.5,237.5,0.0,228.0,0.0,932.0,594.0,90,33.06
362.6,189.0,0.0,164.9,11.6,944.7,755.8,3,13.62
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,3,23.25
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,32.05
133.0,0.0,0.0,192.0,0.0,927.4,839.2,7,14.5
250.0,0.0,0.0,185.0,0.0,1069.0,769.0,3,12.55
237.5,237.5,0.0,228.0,0.0,932.0,594.0,365,39.59
359.0,19.0,141.0,154.0,10.9,842.0,801.0,56,31.27
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,3,13.09
475.0,0.0,0.0,228.0,0.0,932.0,594.0,270,33.12
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,100,40.86
213.5,0.0,174.2,159.2,11.7,1043.6,771.9,28,37.4
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,3,13.52
166.1,0.0,163.3,176.5,12.1,1058.6,780.1,14,27.66
133.0,200.0,0.0,192.0,0.0,927.4,839.2,7,17.2
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56,36.56
333.0,0.0,0.0,192.0,0.0,931.2,842.6,3,8.06
153.1,145.0,113.0,178.5,8.0,1001.9,688.7,28,41.41
491.0,26.0,123.0,210.0,12.0,882.0,699.0,28,53.9
250.0,0.0,95.7,187.4,5.5,955.8,859.2,28,34.2
277.0,117.0,91.0,191.0,7.0,946.0,666.0,28,47.81
255.0,0.0,0.0,198.0,0.0,968.0,968.0,7,11.98
141.3,212.0,0.0,203.5,0.0,971.8,748.5,90,77.3
446.0,0.0,94.0,158.0,16.0,967.0,712.0,3,9.99
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,7,19.42
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,71.3
236.0,0.0,0.0,197.0,0.0,968.0,885.0,180,47.4
213.7,164.2,0.0,185.7,0.0,1046.9,776.4,28,32.84
380.0,95.0,0.0,228.0,0.0,932.0,594.0,270,74.17
289.0,155.5,0.0,185.7,0.0,1026.6,724.3,7,44.7
250.0,0.0,0.0,173.0,0.0,1125.0,613.0,3,23.4
133.0,200.0,0.0,192.0,0.0,927.4,839.2,180,41.1
213.8,98.1,24.5,181.7,6.9,1065.8,785.5,3,14.5
480.0,137.2,0.0,192.0,0.0,870.1,709.5,3,16.26
380.0,0.0,0.0,228.0,0.0,932.0,670.0,90,38.61
525.0,0.0,0.0,189.0,11.0,1120.0,765.0,28,41.67
322.0,0.0,0.0,184.0,1.7,971.0,774.0,28,43.39
236.0,0.0,0.0,194.0,0.0,968.0,885.0,180,47.28
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,14,26.92
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,3,23.84
158.0,24.0,79.0,162.0,11.0,967.0,712.0,28,31.18
166.0,0.0,163.0,219.0,11.6,1046.0,678.0,28,27.66
266.0,114.0,0.0,228.0,0.0,932.0,670.0,365,25.56
333.0,0.0,0.0,192.0,0.0,931.2,842.6,7,35.3
424.0,22.0,132.0,168.0,8.9,822.0,750.0,56,52.52
387.0,20.0,94.0,157.0,13.9,938.0,845.0,56,52.44
310.0,0.0,0.0,192.0,0.0,970.0,850.0,360,52.3
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,39.42
255.0,0.0,0.0,192.0,0.0,889.8,945.0,360,45.84
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56,64.3
134.0,166.0,134.0,179.0,18.0,879.0,774.0,28,52.3
295.7,0.0,95.6,185.7,5.5,955.1,755.8,7,41.54
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,7,7.4
290.4,0.0,96.2,191.8,9.4,870.1,865.0,100,41.16
307.0,0.0,0.0,193.0,0.0,968.0,812.0,28,7.51
153.1,145.0,113.0,178.5,8.0,1001.9,688.7,14,16.88
190.7,0.0,125.8,162.1,7.8,1090.0,804.0,100,40.66
385.0,0.0,0.0,186.0,0.0,966.0,763.0,28,46.93
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7,36.64
339.0,0.0,0.0,197.0,0.0,968.0,783.0,7,28.63
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,7,14.4
139.6,0.0,0.0,192.0,0.0,947.0,839.2,7,8.0
307.0,0.0,0.0,193.0,0.0,968.0,812.0,365,38.07
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28,32.84
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,28,46.24
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28,55.51
182.0,0.0,0.0,170.2,8.2,1059.4,780.7,28,72.1
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,22.5
304.0,76.0,0.0,228.0,0.0,932.0,670.0,180,44.3
218.2,54.6,123.8,140.8,11.9,1075.7,792.7,3,11.17
318.8,212.5,0.0,155.7,14.3,852.1,880.4,7,38.02
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,3,9.31
284.0,15.0,0.0,179.0,10.0,940.0,662.0,28,23.74
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,3,9.45
166.8,0.0,163.0,176.5,4.5,1058.7,780.1,14,29.75
213.7,0.0,174.7,154.8,10.2,1053.5,776.4,3,9.74
250.0,166.8,0.0,203.5,5.9,977.6,694.1,28,21.92
236.0,0.0,0.0,193.0,0.0,968.0,885.0,28,18.2
342.0,20.0,94.0,157.0,11.6,966.0,867.0,56,65.2
182.0,45.2,122.0,170.2,8.2,1059.4,780.7,14,35.23
246.8,0.0,0.0,143.3,12.0,1086.8,800.9,3,21.75
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28,34.57
288.0,192.0,0.0,192.0,0.0,932.0,717.8,28,36.35
276.0,119.0,0.0,190.0,9.0,1012.0,830.0,28,63.53
254.0,0.0,0.0,198.0,0.0,968.0,863.0,3,9.99
485.0,0.0,0.0,146.0,0.0,1120.0,800.0,28,44.3
250.0,0.0,118.3,187.4,5.7,1058.6,754.3,91,33.95
194.7,0.0,100.5,170.2,7.5,998.0,901.8,7,22.75
133.0,200.0,0.0,192.0,0.0,927.4,839.2,3,6.94
252.1,0.0,98.8,146.1,14.3,987.8,889.0,100,43.8
307.0,0.0,0.0,193.0,0.0,968.0,812.0,3,15.53
322.0,22.0,0.0,178.0,8.5,822.0,750.0,90,36.84
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,7,14.5
312.7,0.0,0.0,178.1,8.0,999.7,822.2,28,58.8
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,28,39.45
313.3,145.0,0.0,178.5,8.0,1001.9,688.7,28,40.15
491.0,26.0,123.0,210.0,3.9,882.0,699.0,28,56.81
254.0,0.0,0.0,198.0,0.0,968.0,863.0,180,30.44
349.0,0.0,0.0,192.0,0.0,1047.0,758.0,7,39.29
302.0,0.0,0.0,203.0,0.0,974.0,817.0,90,47.1
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28,33.61
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,90,52.91
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,28,24.85
141.3,212.0,0.0,203.5,0.0,971.8,748.5,7,24.9
359.4,19.6,141.6,154.8,9.6,941.6,801.9,7,36.25
272.8,181.9,0.0,185.7,0.0,1012.4,714.3,7,25.42
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,365,38.07
200.0,133.0,0.0,192.0,0.0,965.4,806.2,90,44.28
491.0,26.0,123.0,210.0,10.9,822.0,699.0,28,54.77
153.0,0.0,0.0,192.0,0.0,965.4,885.0,3,17.96
272.8,0.0,0.0,186.7,0.0,1012.4,714.3,3,13.46
252.3,0.0,98.8,146.3,14.2,987.8,889.0,3,39.4
116.0,173.0,0.0,192.0,0.0,909.8,891.9,90,35.23
316.1,210.7,0.0,185.7,0.0,977.0,689.3,90,53.1
385.0,0.0,0.0,186.0,0.0,966.0,763.0,28,39.42
148.0,0.0,126.0,167.0,11.0,870.0,778.0,28,23.89
387.0,20.0,94.0,157.0,14.3,938.0,845.0,7,17.6
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,28,26.92
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7,30.12
236.0,0.0,0.0,194.0,0.0,968.0,885.0,28,17.24
307.0,0.0,0.0,193.0,0.0,968.0,812.0,3,11.48
239.6,359.4,0.0,193.5,0.0,932.0,754.3,3,21.07
153.0,102.0,0.0,192.0,0.0,888.0,943.1,90,42.22
155.0,183.0,0.0,193.0,9.0,1047.0,697.0,180,54.9
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,37.27
314.0,145.0,113.0,178.0,8.0,1002.0,690.0,28,33.56
159.0,0.0,143.6,163.8,9.7,1043.6,800.0,28,21.54
342.0,38.0,0.0,228.0,0.0,932.0,670.0,180,52.43
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,7,10.35
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28,43.58
222.4,0.0,96.7,189.3,4.5,967.1,870.3,3,15.42
331.0,0.0,0.0,192.0,0.0,978.0,825.0,90,30.28
116.0,173.0,0.0,192.0,0.0,909.8,891.9,28,21.97
500.0,0.0,0.0,151.0,3.0,1033.0,655.0,28,59.0
393.0,0.0,0.0,192.0,0.0,940.0,758.0,90,39.3
362.6,0.0,0.0,192.0,0.0,940.6,839.2,3,14.84
